strategy_id,symbol,tf,n_bars,n_trades,is_sharpe,oos_sharpe,oos_sortino,oos_cagr,oos_max_dd,oos_calmar,oos_ulcer,oos_upi,oos_tail_ratio,oos_dd_duration_bars,oos_dd_recovery_bars,oos_psr,oos_dsr,n_profitable_regimes,regime_sharpes,worst3_months_mean,rho_buy_hold_oos,maker_fill_pct,unfilled_pct,fee_drag,total_fee_paid,gates_passed,gate_detail,win_rate,profit_factor,avg_win,avg_loss,avg_hold_bars,monthly_returns,yearly_returns,equity_file,execution_mode
sig_ob,BTCUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""strong_uptrend"": 0.0, ""weak_uptrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",sig_ob__BTCUSDT__4h.parquet,v1
sig_ob,ETHUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_uptrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",sig_ob__ETHUSDT__4h.parquet,v1
sig_ob,SOLUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",sig_ob__SOLUSDT__4h.parquet,v1
mix_bbbreak_bos,BTCUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""strong_uptrend"": 0.0, ""weak_uptrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_bbbreak_bos__BTCUSDT__4h.parquet,v1
mix_bbbreak_bos,ETHUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_uptrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_bbbreak_bos__ETHUSDT__4h.parquet,v1
mix_bbbreak_bos,SOLUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_bbbreak_bos__SOLUSDT__4h.parquet,v1
mix_bbbreak_ob,BTCUSDT,4h,6570,30,1.185,1.074,1.132,0.3726,-0.1825,2.041,9.263,0.04,1.011,622,231,1.0,0.0,3,"{""strong_uptrend"": -0.8041991177803073, ""weak_uptrend"": 2.0540148510172194, ""weak_downtrend"": 1.7503608184744008, ""strong_downtrend"": 1.5405811377411442}",-0.0461,0.69,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.367,3.603,2183.76,-350.87,455.2,"{""2022-01"": 0.0, ""2022-02"": -0.02, ""2022-03"": -0.0352, ""2022-04"": -0.099, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.0147, ""2022-08"": -0.0823, ""2022-09"": -0.0693, ""2022-10"": 0.0127, ""2022-11"": -0.0182, ""2022-12"": -0.0268, ""2023-01"": 0.3481, ""2023-02"": 0.0007, ""2023-03"": 0.1414, ""2023-04"": 0.027, ""2023-05"": -0.0611, ""2023-06"": 0.1334, ""2023-07"": -0.0557, ""2023-08"": -0.0552, ""2023-09"": -0.0198, ""2023-10"": 0.2036, ""2023-11"": 0.089, ""2023-12"": 0.1209, ""2024-01"": -0.0421, ""2024-02"": 0.4357, ""2024-03"": 0.0713, ""2024-04"": -0.0636, ""2024-05"": 0.0419, ""2024-06"": -0.0336, ""2024-07"": 0.0301, ""2024-08"": -0.0649, ""2024-09"": -0.0097, ""2024-10"": 0.0452, ""2024-11"": 0.3715, ""2024-12"": -0.0397}","{""2022"": -0.3063, ""2023"": 1.162, ""2024"": 0.824}",mix_bbbreak_ob__BTCUSDT__4h.parquet,v1
mix_bbbreak_ob,ETHUSDT,4h,6570,32,0.204,0.772,0.768,0.2581,-0.2592,0.996,16.476,0.016,1.015,1090,736,1.0,0.0,2,"{""weak_uptrend"": -0.6937477528326457, ""strong_downtrend"": 1.7461683645618962, ""weak_downtrend"": 3.497488572410651, ""strong_uptrend"": -0.05477252017926938}",-0.0918,0.627,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.281,1.154,1214.43,-411.93,403.12,"{""2022-01"": 0.0, ""2022-02"": -0.1493, ""2022-03"": 0.0277, ""2022-04"": -0.0715, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.0099, ""2022-08"": -0.0518, ""2022-09"": -0.0285, ""2022-10"": 0.1151, ""2022-11"": -0.2426, ""2022-12"": -0.1177, ""2023-01"": 0.2656, ""2023-02"": -0.0788, ""2023-03"": 0.1207, ""2023-04"": -0.0293, ""2023-05"": -0.053, ""2023-06"": -0.0749, ""2023-07"": -0.0663, ""2023-08"": 0.0, ""2023-09"": 0.0096, ""2023-10"": 0.0677, ""2023-11"": 0.1308, ""2023-12"": 0.112, ""2024-01"": -0.1231, ""2024-02"": 0.4273, ""2024-03"": 0.0209, ""2024-04"": -0.0843, ""2024-05"": 0.2073, ""2024-06"": -0.096, ""2024-07"": -0.1066, ""2024-08"": -0.0015, ""2024-09"": 0.0309, ""2024-10"": -0.0467, ""2024-11"": 0.4228, ""2024-12"": -0.0727}","{""2022"": -0.4483, ""2023"": 0.4062, ""2024"": 0.4767}",mix_bbbreak_ob__ETHUSDT__4h.parquet,v1
mix_bbbreak_ob,SOLUSDT,4h,6570,30,1.407,-0.216,-0.234,-0.1973,-0.2931,-0.673,16.314,-0.012,0.935,691,209,0.0,0.0,2,"{""weak_uptrend"": -2.98186223604914, ""strong_uptrend"": 4.677787292267484, ""strong_downtrend"": -4.808967592969864, ""weak_downtrend"": 1.5254514568825779}",-0.1101,0.573,0.0,0.0,,0.0,1,"{""gate_mdd"": false, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.333,2.463,5845.02,-1186.66,410.27,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.3036, ""2022-04"": -0.2109, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.1846, ""2022-08"": -0.1118, ""2022-09"": -0.2081, ""2022-10"": -0.0237, ""2022-11"": -0.1539, ""2022-12"": 0.0, ""2023-01"": 0.8246, ""2023-02"": -0.0675, ""2023-03"": -0.0399, ""2023-04"": 0.0074, ""2023-05"": -0.146, ""2023-06"": -0.0604, ""2023-07"": 0.2582, ""2023-08"": -0.0288, ""2023-09"": 0.01, ""2023-10"": 0.6706, ""2023-11"": 0.5443, ""2023-12"": 0.7153, ""2024-01"": -0.2097, ""2024-02"": 0.2048, ""2024-03"": 0.6108, ""2024-04"": -0.1718, ""2024-05"": 0.0741, ""2024-06"": -0.0234, ""2024-07"": 0.1324, ""2024-08"": -0.054, ""2024-09"": 0.008, ""2024-10"": -0.0622, ""2024-11"": 0.1993, ""2024-12"": -0.2141}","{""2022"": -0.5126, ""2023"": 6.2128, ""2024"": 0.2719}",mix_bbbreak_ob__SOLUSDT__4h.parquet,v1
mix_donchian_bos,BTCUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""strong_uptrend"": 0.0, ""weak_uptrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_bos__BTCUSDT__4h.parquet,v1
mix_donchian_bos,ETHUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_uptrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_bos__ETHUSDT__4h.parquet,v1
mix_donchian_bos,SOLUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_bos__SOLUSDT__4h.parquet,v1
mix_donchian_choch_reverse,BTCUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""strong_uptrend"": 0.0, ""weak_uptrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_choch_reverse__BTCUSDT__4h.parquet,v1
mix_donchian_choch_reverse,ETHUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0, ""strong_uptrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_choch_reverse__ETHUSDT__4h.parquet,v1
mix_donchian_choch_reverse,SOLUSDT,4h,6570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0,"{""weak_uptrend"": 0.0, ""strong_uptrend"": 0.0, ""strong_downtrend"": 0.0, ""weak_downtrend"": 0.0}",0.0,0.0,0.0,0.0,,0.0,2,"{""gate_mdd"": true, ""gate_calmar"": false, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": false, ""gate_rho_to_bh"": true, ""gate_maker_fill"": false}",0.0,0.0,0.0,0.0,0.0,"{""2022-01"": 0.0, ""2022-02"": 0.0, ""2022-03"": 0.0, ""2022-04"": 0.0, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": 0.0, ""2022-08"": 0.0, ""2022-09"": 0.0, ""2022-10"": 0.0, ""2022-11"": 0.0, ""2022-12"": 0.0, ""2023-01"": 0.0, ""2023-02"": 0.0, ""2023-03"": 0.0, ""2023-04"": 0.0, ""2023-05"": 0.0, ""2023-06"": 0.0, ""2023-07"": 0.0, ""2023-08"": 0.0, ""2023-09"": 0.0, ""2023-10"": 0.0, ""2023-11"": 0.0, ""2023-12"": 0.0, ""2024-01"": 0.0, ""2024-02"": 0.0, ""2024-03"": 0.0, ""2024-04"": 0.0, ""2024-05"": 0.0, ""2024-06"": 0.0, ""2024-07"": 0.0, ""2024-08"": 0.0, ""2024-09"": 0.0, ""2024-10"": 0.0, ""2024-11"": 0.0, ""2024-12"": 0.0}","{""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",mix_donchian_choch_reverse__SOLUSDT__4h.parquet,v1
sig_bbbreak,BTCUSDT,4h,6570,30,1.185,1.074,1.132,0.3726,-0.1825,2.041,9.263,0.04,1.011,622,231,1.0,0.0,3,"{""strong_uptrend"": -0.8041991177803073, ""weak_uptrend"": 2.0540148510172194, ""weak_downtrend"": 1.7503608184744008, ""strong_downtrend"": 1.5405811377411442}",-0.0461,0.69,0.0,0.0,,0.0,3,"{""gate_mdd"": true, ""gate_calmar"": true, ""gate_dsr"": false, ""gate_dsr_prob"": false, ""gate_regimes"": true, ""gate_rho_to_bh"": false, ""gate_maker_fill"": false}",0.367,3.603,2183.76,-350.87,455.2,"{""2022-01"": 0.0, ""2022-02"": -0.02, ""2022-03"": -0.0352, ""2022-04"": -0.099, ""2022-05"": 0.0, ""2022-06"": 0.0, ""2022-07"": -0.0147, ""2022-08"": -0.0823, ""2022-09"": -0.0693, ""2022-10"": 0.0127, ""2022-11"": -0.0182, ""2022-12"": -0.0268, ""2023-01"": 0.3481, ""2023-02"": 0.0007, ""2023-03"": 0.1414, ""2023-04"": 0.027, ""2023-05"": -0.0611, ""2023-06"": 0.1334, ""2023-07"": -0.0557, ""2023-08"": -0.0552, ""2023-09"": -0.0198, ""2023-10"": 0.2036, ""2023-11"": 0.089, ""2023-12"": 0.1209, ""2024-01"": -0.0421, ""2024-02"": 0.4357, ""2024-03"": 0.0713, ""2024-04"": -0.0636, ""2024-05"": 0.0419, ""2024-06"": -0.0336, ""2024-07"": 0.0301, ""2024-08"": -0.0649, ""2024-09"": -0.0097, ""2024-10"": 0.0452, ""2024-11"": 0.3715, ""2024-12"": -0.0397}","{""2022"": -0.3063, ""2023"": 1.162, ""2024"": 0.824}",sig_bbbreak__BTCUSDT__4h.parquet,v1
