fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,momentum_engaged,btc-updown-5m-1778011800,1778011500,Up,81600.0,3.0,1.0,-1.0,1.0,0.2116465360785989,0.42944151162889677,0.3223425546522419,0.00168163256,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778012100,1778011800,Down,81716.72,3.0,1.0,0.0,0.0,0.5,0.1084648699079295,-0.4795434722101762,0.00094086264,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778012400,1778012100,Down,81631.52,3.0,1.0,-1.0,0.0,0.1721947556167378,0.1408653814836611,-0.39901278146084723,0.00156831356,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778012700,1778012400,Down,81567.6,3.0,1.0,-1.0,-1.0,0.14575925386183886,-0.17308874854179393,-0.4334218711944848,0.0009333331199999999,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778013000,1778012700,Up,81590.85,3.0,1.0,-1.0,0.0,0.11187700378897414,-0.127475467278701,-0.3191887916867524,0.00066683132,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778013300,1778013000,Down,81563.4,3.0,1.0,-1.0,1.0,0.15187991839114745,0.2424452738568188,-0.14435622697795297,0.0006258821599999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778013600,1778013300,Up,81668.85,3.0,1.0,-1.0,-1.0,0.1254709305963967,-0.1510086197953274,-0.3776391964683185,0.00015686264,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778013900,1778013600,Down,81669.77,3.0,1.0,-1.0,0.0,0.12431941923774065,-0.1046585851223786,-0.2616464628059465,0.0,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778014200,1778013900,Up,81596.19,3.0,1.0,-1.0,0.0,0.10409501603030841,-0.10033458802628006,-0.25089529355570017,7.843132e-05,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778014500,1778014200,Up,81623.58,3.0,1.0,-1.0,0.0,0.18213279929907378,-0.08860525569799475,-0.22163078622498686,0.00015686264,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778014800,1778014500,Up,81650.35,3.0,1.0,-1.0,1.0,0.1486263220476764,0.2035712849740882,-0.24118943454477948,0.00015686264,1.0,no_data,,,,,,,,,,
False,post_close_21.03>=21.00,btc-updown-5m-1778015100,1778014800,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1778015400,1778015100,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1778015700,1778015400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1778016000,1778015700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1778016300,1778016000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1778016600,1778016300,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1778016900,1778016600,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1778017200,1778016900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1778017500,1778017200,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1778017800,1778017500,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1778018100,1778017800,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1778018400,1778018100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1778018700,1778018400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1778019000,1778018700,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1778019300,1778019000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.28>=21.00,btc-updown-5m-1778019600,1778019300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.37>=21.00,btc-updown-5m-1778019900,1778019600,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.45>=21.00,btc-updown-5m-1778020200,1778019900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.53>=21.00,btc-updown-5m-1778020500,1778020200,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.62>=21.00,btc-updown-5m-1778020800,1778020500,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.70>=21.00,btc-updown-5m-1778021100,1778020800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.78>=21.00,btc-updown-5m-1778021400,1778021100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.87>=21.00,btc-updown-5m-1778021700,1778021400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.95>=21.00,btc-updown-5m-1778022000,1778021700,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.03>=21.00,btc-updown-5m-1778022300,1778022000,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.12>=21.00,btc-updown-5m-1778022600,1778022300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.20>=21.00,btc-updown-5m-1778022900,1778022600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.28>=21.00,btc-updown-5m-1778023200,1778022900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.45>=21.00,btc-updown-5m-1778023800,1778023500,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.53>=21.00,btc-updown-5m-1778024100,1778023800,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.62>=21.00,btc-updown-5m-1778024400,1778024100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.70>=21.00,btc-updown-5m-1778024700,1778024400,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.78>=21.00,btc-updown-5m-1778025000,1778024700,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.87>=21.00,btc-updown-5m-1778025300,1778025000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.95>=21.00,btc-updown-5m-1778025600,1778025300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.03<13.00,btc-updown-5m-1778025900,1778025600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.12<13.00,btc-updown-5m-1778026200,1778025900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.20<13.00,btc-updown-5m-1778026500,1778026200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.28<13.00,btc-updown-5m-1778026800,1778026500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.37<13.00,btc-updown-5m-1778027100,1778026800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.45<13.00,btc-updown-5m-1778027400,1778027100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.53<13.00,btc-updown-5m-1778027700,1778027400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.62<13.00,btc-updown-5m-1778028000,1778027700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.70<13.00,btc-updown-5m-1778028300,1778028000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.78<13.00,btc-updown-5m-1778028600,1778028300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.87<13.00,btc-updown-5m-1778028900,1778028600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_0.95<13.00,btc-updown-5m-1778029200,1778028900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.03<13.00,btc-updown-5m-1778029500,1778029200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.12<13.00,btc-updown-5m-1778029800,1778029500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.20<13.00,btc-updown-5m-1778030100,1778029800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.28<13.00,btc-updown-5m-1778030400,1778030100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.37<13.00,btc-updown-5m-1778030700,1778030400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.45<13.00,btc-updown-5m-1778031000,1778030700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.53<13.00,btc-updown-5m-1778031300,1778031000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.62<13.00,btc-updown-5m-1778031600,1778031300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.70<13.00,btc-updown-5m-1778031900,1778031600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.78<13.00,btc-updown-5m-1778032200,1778031900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.87<13.00,btc-updown-5m-1778032500,1778032200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_1.95<13.00,btc-updown-5m-1778032800,1778032500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.03<13.00,btc-updown-5m-1778033100,1778032800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.12<13.00,btc-updown-5m-1778033400,1778033100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.20<13.00,btc-updown-5m-1778033700,1778033400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.28<13.00,btc-updown-5m-1778034000,1778033700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.37<13.00,btc-updown-5m-1778034300,1778034000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.45<13.00,btc-updown-5m-1778034600,1778034300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.53<13.00,btc-updown-5m-1778034900,1778034600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.62<13.00,btc-updown-5m-1778035200,1778034900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.70<13.00,btc-updown-5m-1778035500,1778035200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.78<13.00,btc-updown-5m-1778035800,1778035500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.87<13.00,btc-updown-5m-1778036100,1778035800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_2.95<13.00,btc-updown-5m-1778036400,1778036100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.03<13.00,btc-updown-5m-1778036700,1778036400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.12<13.00,btc-updown-5m-1778037000,1778036700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.20<13.00,btc-updown-5m-1778037300,1778037000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.28<13.00,btc-updown-5m-1778037600,1778037300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.37<13.00,btc-updown-5m-1778037900,1778037600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.45<13.00,btc-updown-5m-1778038200,1778037900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.53<13.00,btc-updown-5m-1778038500,1778038200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.62<13.00,btc-updown-5m-1778038800,1778038500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.70<13.00,btc-updown-5m-1778039100,1778038800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.78<13.00,btc-updown-5m-1778039400,1778039100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.87<13.00,btc-updown-5m-1778039700,1778039400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_3.95<13.00,btc-updown-5m-1778040000,1778039700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.03<13.00,btc-updown-5m-1778040300,1778040000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.12<13.00,btc-updown-5m-1778040600,1778040300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.20<13.00,btc-updown-5m-1778040900,1778040600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.28<13.00,btc-updown-5m-1778041200,1778040900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.37<13.00,btc-updown-5m-1778041500,1778041200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.45<13.00,btc-updown-5m-1778041800,1778041500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.53<13.00,btc-updown-5m-1778042100,1778041800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.62<13.00,btc-updown-5m-1778042400,1778042100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.70<13.00,btc-updown-5m-1778042700,1778042400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.78<13.00,btc-updown-5m-1778043000,1778042700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.87<13.00,btc-updown-5m-1778043300,1778043000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.95<13.00,btc-updown-5m-1778043600,1778043300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1778043900,1778043600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1778044200,1778043900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1778044500,1778044200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1778044800,1778044500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1778045100,1778044800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1778045400,1778045100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1778045700,1778045400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1778046000,1778045700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.70<13.00,btc-updown-5m-1778046300,1778046000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.78<13.00,btc-updown-5m-1778046600,1778046300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1778046900,1778046600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1778047200,1778046900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1778047500,1778047200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1778047800,1778047500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1778048100,1778047800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1778048400,1778048100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1778048700,1778048400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1778049000,1778048700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1778049300,1778049000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1778049600,1778049300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1778049900,1778049600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1778050200,1778049900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.87<13.00,btc-updown-5m-1778050500,1778050200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.95<13.00,btc-updown-5m-1778050800,1778050500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1778051100,1778050800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1778051400,1778051100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1778051700,1778051400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1778052000,1778051700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1778052300,1778052000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1778052600,1778052300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1778052900,1778052600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1778053200,1778052900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1778053500,1778053200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1778053800,1778053500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1778054100,1778053800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1778054400,1778054100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1778054700,1778054400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1778055000,1778054700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1778055300,1778055000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1778055600,1778055300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.37<13.00,btc-updown-5m-1778055900,1778055600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.45<13.00,btc-updown-5m-1778056200,1778055900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.53<13.00,btc-updown-5m-1778056500,1778056200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.62<13.00,btc-updown-5m-1778056800,1778056500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.70<13.00,btc-updown-5m-1778057100,1778056800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.78<13.00,btc-updown-5m-1778057400,1778057100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.87<13.00,btc-updown-5m-1778057700,1778057400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1778058000,1778057700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1778058300,1778058000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1778058600,1778058300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1778058900,1778058600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1778059200,1778058900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1778059500,1778059200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1778059800,1778059500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1778060100,1778059800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1778060400,1778060100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1778060700,1778060400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1778061000,1778060700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1778061300,1778061000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1778061600,1778061300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1778061900,1778061600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1778062200,1778061900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1778062500,1778062200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1778062800,1778062500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1778063100,1778062800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1778063400,1778063100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1778063700,1778063400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1778064000,1778063700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1778064300,1778064000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1778064600,1778064300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1778064900,1778064600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1778065200,1778064900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1778065500,1778065200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1778065800,1778065500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1778066100,1778065800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1778066400,1778066100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1778066700,1778066400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1778067000,1778066700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1778067300,1778067000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1778067600,1778067300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1778067900,1778067600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1778068200,1778067900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1778068500,1778068200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1778068800,1778068500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1778069100,1778068800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1778069400,1778069100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1778069700,1778069400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1778070000,1778069700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1778070300,1778070000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.45<13.00,btc-updown-5m-1778070600,1778070300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.53<13.00,btc-updown-5m-1778070900,1778070600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.62<13.00,btc-updown-5m-1778071200,1778070900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.70<13.00,btc-updown-5m-1778071500,1778071200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.78<13.00,btc-updown-5m-1778071800,1778071500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.87<13.00,btc-updown-5m-1778072100,1778071800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.95<13.00,btc-updown-5m-1778072400,1778072100,Down,,,,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778072700,1778072400,Down,82054.32,3.0,1.0,0.0,1.0,0.5127532923958743,0.4100817684644811,0.25592646619120274,0.025703939959999998,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778073000,1778072700,Up,82033.94,3.0,1.0,0.0,1.0,0.5233252712052323,0.47192418763885857,0.4226702849571464,0.009520245520000001,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778073300,1778073000,Down,82163.29,3.0,1.0,0.0,0.0,0.45622588656391516,-0.10228784548889076,-0.35439579536673305,0.008072623280000003,0.1234956189126749,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778073600,1778073300,Down,82135.53,3.0,1.0,0.0,0.0,0.47062618743475193,0.08175122481447498,0.20437806203618744,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778073900,1778073600,Down,82051.22,3.0,1.0,0.0,0.0,0.5143613951588314,-0.031024384759407886,-0.07767634639851971,0.00015384600000000002,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778074200,1778073900,Up,81894.4,3.0,1.0,0.0,1.0,0.595710645251236,0.41593058938040717,0.28839515047101794,0.00190843064,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778074500,1778074200,Down,82051.15,3.0,1.0,0.0,1.0,0.5143977071567081,0.2320932109992883,0.5757402030782207,0.005990432559999999,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778074800,1778074500,Up,81963.76,3.0,1.0,0.0,-1.0,0.5597306427872072,-0.2495238506783351,-0.011283154997724408,-0.007267999999999999,-0.8094339622641511,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778075100,1778074800,Down,81899.67,3.0,1.0,0.0,0.0,0.592976870554212,-0.025559591122577607,-0.06389897780644402,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778075400,1778075100,Up,81688.0,3.0,1.0,-1.0,1.0,0.10251710847163709,0.31071373181343664,0.19032293680884024,0.016726036840000003,0.7652224867930019,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778075700,1778075400,Down,81667.47,3.0,1.0,-1.0,1.0,0.14558063924066378,0.19429634430907017,-0.31862177862732455,0.07248351919999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778076000,1778075700,Down,81700.35,3.0,1.0,-1.0,-1.0,0.12367308595584953,-0.3155553077835837,-0.03976929556895925,0.00117470148,-1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778076300,1778076000,Up,81589.01,3.0,1.0,-1.0,1.0,0.1274459974587181,0.2169087766178209,-0.22118863497544772,0.01794743536,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778076600,1778076300,Up,81253.7,3.0,1.0,-1.0,1.0,0.3119611414693561,0.44544591330926836,0.324413819068847,0.09341352988000003,0.9588544223924319,no_data,,,,,,,,,,
